_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
5221,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,7,0,3,15,0,0,0,0,0,0,0,0,0,5,22,4,13,4,18,27,26,7,3,121,..,0,4,8,19,25,43,14,0,110,..,0,6,7,0,3,0,0,0,20,..,0,3,5,3,3,0,0,0,11,40,..,..,..,..,..,..,..,..,40,..,4,..,..,..,..,..,..,..,4,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,13,8,13,3,3,38,0,0,0,0,0,3,3,0,0,7,38,12,11,17,35,47,60,16,3,243
5222,..,0,0,0,0,0,0,0,0,4,..,0,0,0,6,13,13,3,0,39,0,6,0,0,0,3,0,0,0,12,30,12,23,25,36,50,52,16,7,259,..,0,17,23,35,50,77,25,8,244,..,3,7,7,10,4,3,0,0,41,..,0,0,5,5,3,3,0,0,20,66,..,..,..,..,..,..,..,..,66,..,14,..,..,..,..,..,..,..,14,..,3,4,3,4,0,0,0,0,13,..,0,0,0,0,0,0,0,3,3,..,0,6,0,0,0,0,0,0,3,..,0,3,0,3,3,0,0,0,5,..,0,3,3,16,25,24,10,0,85,0,6,7,0,3,11,4,3,0,35,71,22,48,52,84,101,115,37,12,532
5223,..,13,4,3,5,14,4,0,0,41,..,10,14,13,32,48,38,43,23,219,11,7,8,0,6,14,3,5,0,49,260,127,146,182,238,245,191,80,34,1510,..,8,112,200,250,286,263,81,26,1217,..,31,85,61,69,63,17,3,0,336,..,3,9,26,28,14,0,5,4,92,536,..,..,..,..,..,..,..,..,536,..,99,..,..,..,..,..,..,..,99,..,59,7,7,10,3,0,0,0,93,..,9,3,0,7,8,5,3,0,31,..,6,0,0,4,3,0,0,0,14,..,16,13,7,16,18,11,0,0,84,..,20,33,35,74,123,75,63,31,452,16,13,19,5,20,21,14,5,0,117,556,268,277,342,479,547,386,163,62,3078
5231,..,0,0,0,0,0,0,0,0,6,..,3,0,0,3,7,5,0,3,26,0,3,3,0,0,4,0,0,0,9,99,75,48,67,107,87,56,20,3,560,..,4,46,99,155,134,84,36,5,558,..,3,16,16,30,17,8,0,0,93,..,0,3,7,16,3,0,0,0,32,195,..,..,..,..,..,..,..,..,195,..,67,..,..,..,..,..,..,..,67,..,64,21,0,0,3,0,0,0,88,..,0,0,0,0,0,0,0,0,7,..,8,0,0,0,4,0,0,0,7,..,0,0,0,0,3,0,0,0,8,..,7,5,4,9,21,10,8,3,70,4,5,4,0,0,3,4,0,0,24,193,159,97,127,214,187,110,42,9,1136
5232,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,9,19,44,35,20,5,0,193,..,0,4,21,59,59,31,11,0,187,..,0,0,4,18,13,3,0,0,40,..,0,0,3,6,0,0,0,0,12,55,..,..,..,..,..,..,..,..,55,..,37,..,..,..,..,..,..,..,37,..,27,10,0,0,0,0,0,0,32,..,4,0,0,0,0,0,0,0,3,..,4,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,7,0,3,0,15,0,0,0,0,0,0,0,0,0,7,61,67,21,31,91,77,36,14,4,396
5233,..,0,4,0,0,3,0,0,0,11,..,0,0,3,8,5,14,11,3,48,0,5,3,0,0,3,3,0,0,17,93,87,63,78,126,98,80,31,5,649,..,3,51,93,169,157,110,37,8,620,..,6,14,22,25,24,17,0,0,103,..,0,3,13,15,6,3,4,0,37,214,..,..,..,..,..,..,..,..,214,..,82,..,..,..,..,..,..,..,82,..,67,20,8,3,4,0,0,0,103,..,5,7,0,0,0,3,0,0,16,..,0,0,3,0,0,0,0,0,5,..,0,9,0,0,5,0,0,0,16,..,0,3,7,19,18,20,15,5,93,0,11,9,0,3,0,4,0,0,37,214,180,115,145,233,215,151,56,16,1334
5234,..,0,0,0,3,0,0,0,0,10,..,8,3,3,13,10,11,10,3,53,0,0,0,0,0,0,0,0,0,7,112,76,47,79,114,82,57,24,6,597,..,0,44,104,156,123,81,30,3,542,..,12,12,18,23,16,6,0,0,93,..,0,6,13,10,6,3,0,0,38,246,..,..,..,..,..,..,..,..,246,..,83,..,..,..,..,..,..,..,83,..,52,4,3,3,0,0,0,0,63,..,0,0,0,0,4,4,3,3,18,..,0,0,0,0,0,0,0,0,3,..,0,6,4,4,3,3,0,0,19,..,8,7,8,19,22,21,14,9,102,0,3,3,0,0,3,0,0,0,15,246,161,83,145,216,176,116,45,15,1211
5235,..,0,0,6,0,6,3,0,0,21,..,0,7,12,17,28,36,22,9,131,0,0,3,0,3,0,4,3,0,17,194,104,73,155,191,198,148,56,15,1127,..,4,47,162,238,235,215,65,3,969,..,22,46,47,52,48,25,0,0,237,..,3,9,28,17,14,7,7,4,82,398,..,..,..,..,..,..,..,..,398,..,82,..,..,..,..,..,..,..,82,..,74,14,7,5,3,0,0,0,110,..,13,0,0,3,0,3,4,3,26,..,3,0,0,0,3,0,0,0,5,..,3,3,11,3,11,9,0,0,45,..,3,15,28,43,74,55,34,12,265,3,6,6,5,6,4,6,3,0,45,402,217,140,296,364,391,319,119,26,2256
5236,..,0,0,0,0,3,4,0,0,6,..,0,0,0,3,3,6,4,0,11,0,0,0,0,0,0,0,0,0,0,19,16,11,15,27,23,16,5,0,130,..,0,3,18,32,24,14,0,0,106,..,4,7,9,8,3,0,0,0,23,..,0,0,3,7,0,0,0,0,12,36,..,..,..,..,..,..,..,..,36,..,21,..,..,..,..,..,..,..,21,..,8,3,0,0,0,0,0,0,19,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,0,0,8,..,0,0,3,12,3,6,4,0,31,0,0,0,0,0,0,0,0,0,0,36,36,12,32,56,35,29,9,3,261
5237,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,6,0,3,0,16,0,0,0,0,0,0,0,0,0,4,26,11,13,19,26,25,11,10,0,141,..,0,6,10,33,33,21,6,0,103,..,6,11,6,4,0,3,0,0,32,..,3,3,3,3,0,7,0,0,17,61,..,..,..,..,..,..,..,..,61,..,11,..,..,..,..,..,..,..,11,..,12,4,6,3,0,0,0,0,22,..,0,0,0,0,0,0,0,0,7,..,4,0,0,3,0,0,0,0,3,..,0,0,0,9,0,3,0,0,16,..,0,0,3,10,10,10,3,5,42,0,3,0,0,3,0,0,0,0,7,58,31,20,39,61,48,39,7,5,318
5238,..,3,4,0,8,13,8,0,0,32,..,7,13,11,27,50,63,58,36,257,3,13,5,4,11,20,6,0,0,61,262,167,155,169,242,313,306,147,55,1810,..,7,87,167,259,370,405,179,27,1495,..,35,76,55,55,65,48,10,4,348,..,7,25,37,46,16,13,11,6,161,518,..,..,..,..,..,..,..,..,518,..,117,..,..,..,..,..,..,..,117,..,88,36,16,13,6,0,0,0,156,..,12,0,9,7,0,3,0,7,40,..,14,8,7,0,0,3,0,0,27,..,8,6,6,18,16,19,3,0,85,..,16,33,35,73,146,140,99,38,577,17,26,21,13,20,23,23,8,0,140,536,337,285,336,495,648,647,313,81,3671
5240,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,31,23,21,24,38,37,24,7,3,213,..,0,22,33,44,66,32,14,3,217,..,0,4,4,10,5,3,0,0,38,..,0,0,4,4,3,3,0,0,17,78,..,..,..,..,..,..,..,..,78,..,25,..,..,..,..,..,..,..,25,..,13,13,3,4,0,0,0,0,29,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,3,0,13,..,0,3,11,11,7,3,3,3,34,0,0,0,0,0,0,0,0,0,3,80,50,42,58,71,88,45,21,4,457
5241,..,0,0,0,0,0,0,4,0,8,..,3,7,9,10,20,36,31,23,137,0,9,0,0,0,7,0,0,0,18,249,135,132,132,179,164,121,80,31,1230,..,6,124,150,243,198,158,83,12,972,..,10,55,49,46,32,5,0,3,205,..,3,8,26,24,19,3,5,0,102,475,..,..,..,..,..,..,..,..,475,..,127,..,..,..,..,..,..,..,127,..,83,37,13,7,4,0,0,0,143,..,10,13,0,3,8,3,3,3,41,..,3,10,0,3,0,0,0,0,25,..,3,6,4,0,3,3,4,0,17,..,9,14,11,32,43,48,39,31,222,3,11,3,0,5,12,0,0,0,37,477,266,271,265,366,314,220,138,42,2360
5242,..,0,3,0,0,3,3,0,0,11,..,0,3,4,6,20,14,21,8,70,4,3,0,0,3,0,0,4,0,18,124,105,78,85,128,119,86,37,14,775,..,0,63,118,158,143,118,42,17,666,..,13,29,24,22,18,10,4,0,118,..,0,4,15,17,12,0,0,4,56,254,..,..,..,..,..,..,..,..,254,..,91,..,..,..,..,..,..,..,91,..,65,28,10,9,3,0,0,0,110,..,12,3,0,5,3,4,0,0,28,..,10,0,0,0,0,0,0,0,8,..,0,3,3,0,3,8,0,0,17,..,0,13,6,16,26,22,27,6,116,5,8,3,0,3,0,3,4,0,33,258,190,136,175,240,206,167,75,27,1486
5243,..,0,0,0,0,0,0,0,0,3,..,0,4,0,3,5,10,3,5,28,0,0,0,0,0,0,0,0,0,4,60,49,40,44,77,62,44,18,5,389,..,0,21,44,87,88,72,25,6,351,..,5,14,12,14,6,4,0,0,58,..,0,6,8,11,6,0,0,0,35,114,..,..,..,..,..,..,..,..,114,..,55,..,..,..,..,..,..,..,55,..,31,21,0,0,0,0,0,0,53,..,0,0,3,0,0,3,0,0,7,..,3,4,0,0,3,0,0,0,11,..,0,5,0,0,0,0,0,0,7,..,0,3,4,13,11,15,9,5,59,3,0,0,3,0,0,0,3,0,14,116,96,73,76,131,125,98,33,7,758
5244,..,4,0,0,3,3,3,0,0,20,..,0,13,12,23,42,47,33,20,176,4,8,3,3,0,3,9,3,0,32,371,209,155,270,310,270,204,74,28,1897,..,13,142,332,392,369,269,93,14,1611,..,18,66,74,60,54,29,0,0,300,..,0,8,35,48,24,3,3,7,125,719,..,..,..,..,..,..,..,..,719,..,245,..,..,..,..,..,..,..,245,..,139,68,13,13,7,0,0,0,237,..,13,4,5,3,13,8,3,0,44,..,4,5,3,3,4,0,0,0,20,..,9,8,7,12,12,7,0,0,56,..,7,23,30,58,72,75,41,24,325,10,15,9,3,7,9,17,3,0,67,725,460,321,501,587,556,397,145,49,3743
5245,..,0,4,0,0,3,4,0,0,18,..,4,0,6,8,28,28,39,25,136,0,6,4,5,3,12,3,6,3,43,223,133,105,156,190,233,165,100,37,1340,..,0,77,204,269,277,250,116,30,1223,..,13,42,27,33,30,13,5,0,169,..,0,3,21,29,20,8,3,0,98,464,..,..,..,..,..,..,..,..,464,..,177,..,..,..,..,..,..,..,177,..,76,34,14,4,6,0,0,0,137,..,0,0,0,0,3,7,0,4,14,..,4,4,0,0,0,0,0,0,12,..,0,10,3,3,11,8,5,0,38,..,6,12,20,25,43,51,58,32,247,3,12,13,5,3,20,3,5,3,68,470,292,191,293,370,418,339,194,72,2642
5250,..,7,0,0,0,3,0,4,0,13,..,3,3,8,14,38,32,17,3,119,3,8,3,0,6,0,0,0,0,25,368,201,156,258,269,216,169,46,13,1703,..,3,141,342,372,279,230,60,12,1435,..,13,69,58,52,27,18,0,3,241,..,0,13,36,47,30,5,0,0,130,768,..,..,..,..,..,..,..,..,768,..,228,..,..,..,..,..,..,..,228,..,118,41,15,3,3,0,0,0,180,..,14,0,3,0,0,9,0,6,38,..,8,8,0,3,3,0,0,0,20,..,9,5,3,0,4,0,4,0,33,..,9,11,29,24,66,50,23,10,212,10,16,4,3,12,3,5,0,0,51,776,427,291,483,508,411,314,91,27,3331
5251,..,51,31,11,12,6,13,4,0,125,..,7,61,50,86,169,188,179,87,826,16,37,21,12,6,31,21,3,3,142,1399,907,911,978,936,838,663,364,118,7112,..,56,733,1121,1068,936,807,335,57,5107,..,166,411,253,204,113,38,14,3,1211,..,12,88,188,218,98,39,13,9,674,2795,..,..,..,..,..,..,..,..,2795,..,788,..,..,..,..,..,..,..,788,..,449,193,55,29,14,3,0,0,742,..,76,39,14,9,22,22,15,3,199,..,49,37,14,10,8,7,0,0,124,..,112,82,32,24,24,25,6,0,304,..,37,131,123,169,287,255,228,116,1343,29,65,33,28,19,39,36,9,3,258,2828,1817,1746,1827,1745,1533,1232,619,196,13543
5252,..,9,11,7,7,10,3,0,0,42,..,5,22,24,42,65,60,18,5,243,9,17,14,3,7,7,3,3,0,60,669,402,421,491,478,349,217,63,17,3101,..,37,365,566,564,409,291,83,8,2329,..,90,220,141,140,55,18,3,0,666,..,6,34,78,92,30,7,6,7,258,1370,..,..,..,..,..,..,..,..,1370,..,350,..,..,..,..,..,..,..,350,..,236,63,13,9,10,5,0,0,327,..,14,21,9,13,15,11,4,3,85,..,13,10,9,0,3,0,0,0,37,..,22,22,13,8,15,8,0,0,90,..,18,48,66,104,110,94,25,8,475,21,23,26,9,11,6,9,3,0,104,1386,808,809,905,931,665,435,131,35,6092
5253,..,79,67,21,29,32,19,0,4,251,..,51,63,58,130,205,255,239,145,1140,32,52,24,13,31,19,22,21,8,226,1514,1147,1063,931,1151,1032,958,569,229,8594,..,95,769,923,1147,1171,1140,626,131,6008,..,268,387,233,284,152,57,27,3,1417,..,60,167,242,235,110,48,40,22,927,2961,..,..,..,..,..,..,..,..,2961,..,707,..,..,..,..,..,..,..,707,..,582,202,87,51,27,8,0,0,961,..,86,66,23,27,48,53,21,15,349,..,101,121,30,17,11,8,0,0,291,..,167,210,55,47,55,38,13,3,589,..,99,175,190,313,395,434,338,191,2142,55,99,71,44,69,41,40,26,7,458,3020,2273,2171,1834,2193,2021,1824,1091,373,16811
5254,..,3,0,5,5,7,5,0,0,18,..,0,4,4,8,14,11,5,7,52,0,10,0,3,0,4,4,0,0,17,196,122,114,129,194,145,92,42,15,1052,..,6,104,155,231,201,163,59,7,926,..,13,56,41,47,25,3,0,0,191,..,3,4,16,24,16,4,3,3,84,388,..,..,..,..,..,..,..,..,388,..,131,..,..,..,..,..,..,..,131,..,85,34,9,9,11,0,0,0,140,..,5,8,10,3,6,8,5,4,47,..,5,3,4,0,3,0,0,0,24,..,3,3,6,11,6,8,4,3,40,..,7,9,14,34,51,38,23,9,182,3,10,4,3,10,9,7,0,0,46,394,269,219,252,374,327,230,93,21,2193
5255,..,8,16,5,8,8,11,7,0,70,..,10,13,31,59,93,103,93,50,452,11,17,13,3,9,17,21,3,0,93,795,471,414,541,626,617,578,255,77,4374,..,31,372,612,710,775,789,314,50,3652,..,70,163,125,148,98,32,18,5,651,..,5,36,86,140,55,16,10,9,358,1608,..,..,..,..,..,..,..,..,1608,..,415,..,..,..,..,..,..,..,415,..,303,93,39,22,7,4,0,0,473,..,23,7,4,9,21,17,11,6,102,..,21,12,9,14,10,4,0,0,63,..,26,33,16,15,28,20,11,0,150,..,17,46,70,122,192,181,131,62,819,22,30,21,15,17,32,33,9,7,182,1630,949,777,971,1198,1216,1089,507,141,8474
5256,..,3,0,0,3,5,8,0,0,22,..,3,0,4,8,22,29,15,3,94,0,0,0,0,0,4,5,0,0,12,84,57,51,54,88,118,104,45,5,606,..,3,27,44,89,117,127,47,8,463,..,15,17,18,24,33,10,3,0,121,..,3,11,11,22,3,9,0,0,57,160,..,..,..,..,..,..,..,..,160,..,30,..,..,..,..,..,..,..,30,..,33,23,13,6,0,0,0,0,75,..,9,0,0,6,0,0,4,0,24,..,5,0,0,0,3,0,0,0,9,..,5,9,3,4,9,9,5,0,49,..,3,11,15,23,56,71,22,9,202,4,6,0,0,3,12,5,0,0,32,157,105,102,102,171,235,234,81,16,1213
5259,..,0,0,0,3,4,0,0,0,10,..,0,0,3,0,13,3,0,0,22,8,7,0,3,0,0,0,0,0,17,74,53,44,55,80,59,49,18,0,425,..,3,25,45,85,83,84,34,0,365,..,12,38,17,32,7,6,3,0,109,..,0,3,8,13,6,0,0,0,34,167,..,..,..,..,..,..,..,..,167,..,40,..,..,..,..,..,..,..,40,..,26,17,4,3,0,0,0,0,50,..,7,4,0,4,3,0,3,0,23,..,0,0,0,0,3,0,0,0,11,..,10,3,0,6,7,3,0,0,26,..,3,11,11,24,28,19,4,0,99,5,4,5,3,0,0,4,0,0,32,174,106,100,93,166,144,119,46,7,946
5260,..,3,3,0,3,4,0,0,0,14,..,4,5,4,17,20,28,26,16,124,3,0,4,3,3,3,3,0,0,18,145,87,64,94,125,126,114,70,17,839,..,0,23,58,104,151,153,84,8,584,..,29,33,30,46,23,3,4,0,173,..,3,12,32,24,9,3,5,3,96,257,..,..,..,..,..,..,..,..,257,..,62,..,..,..,..,..,..,..,62,..,60,18,7,11,0,0,0,0,88,..,6,10,0,5,3,8,4,0,39,..,0,5,3,0,3,0,0,0,14,..,9,5,0,3,6,4,3,0,38,..,8,15,20,40,49,51,40,25,246,7,7,3,11,3,5,4,0,0,37,268,188,126,167,234,258,236,133,36,1637
5261,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,0,10,27,26,11,24,24,32,17,7,0,160,..,0,13,28,43,40,24,7,3,156,..,4,0,5,7,4,0,0,0,19,..,0,3,3,5,0,0,0,0,9,74,..,..,..,..,..,..,..,..,74,..,18,..,..,..,..,..,..,..,18,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,6,0,0,0,0,12,..,0,3,0,3,10,9,0,0,31,3,0,3,0,3,0,0,0,0,19,72,38,28,42,59,54,32,13,3,349
5262,..,0,0,0,0,0,0,0,0,3,..,0,4,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,0,5,38,10,21,14,33,30,13,4,0,167,..,0,17,31,41,51,23,6,0,163,..,3,8,3,5,3,3,0,0,30,..,0,3,0,3,0,0,0,0,13,84,..,..,..,..,..,..,..,..,84,..,10,..,..,..,..,..,..,..,10,..,9,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,0,0,4,0,0,0,0,7,..,0,10,3,8,12,5,3,0,40,0,3,7,0,0,0,0,0,0,10,87,32,48,40,64,67,37,9,0,381
5263,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,5,10,13,6,3,0,54,..,0,3,8,17,12,17,0,0,58,..,0,0,3,3,3,0,0,0,12,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,3,0,0,7,15,14,9,18,27,23,17,3,0,116
5264,..,3,0,0,3,3,0,0,0,10,..,3,3,4,10,22,14,18,10,77,0,4,5,0,3,8,4,0,0,28,97,44,47,50,71,103,80,53,17,569,..,3,28,36,70,126,109,59,10,442,..,9,21,27,15,6,5,0,0,95,..,0,6,11,11,8,3,3,3,50,179,..,..,..,..,..,..,..,..,179,..,23,..,..,..,..,..,..,..,23,..,33,13,3,5,7,0,0,0,58,..,3,4,0,0,7,3,0,0,17,..,4,3,0,3,0,0,0,0,10,..,6,4,3,4,5,0,0,0,24,..,3,13,13,18,37,37,29,14,158,3,5,12,3,3,15,11,3,0,54,176,92,102,95,138,210,164,92,30,1106
5265,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,7,3,19,0,0,0,0,0,0,0,0,0,0,37,6,25,25,27,24,20,9,3,176,..,0,20,36,30,37,30,8,0,154,..,0,18,0,6,0,0,0,0,30,..,0,3,3,3,0,0,0,0,17,83,..,..,..,..,..,..,..,..,83,..,18,..,..,..,..,..,..,..,18,..,8,3,3,3,0,0,0,0,17,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,8,..,0,5,5,7,13,8,11,3,52,0,4,0,0,3,0,0,0,0,11,90,31,54,51,56,54,44,23,3,394
5266,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,7,7,21,0,7,5,0,3,0,4,3,0,21,53,25,33,36,31,25,29,20,7,254,..,4,32,52,49,42,46,21,3,250,..,5,14,12,12,0,0,0,0,40,..,0,0,0,3,3,0,0,0,8,126,..,..,..,..,..,..,..,..,126,..,15,..,..,..,..,..,..,..,15,..,6,4,0,0,0,0,0,0,16,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,10,5,4,8,6,4,9,4,56,7,11,8,5,3,0,4,4,0,39,130,57,66,77,70,56,59,37,12,559
5267,..,4,0,0,0,0,0,0,0,3,..,0,3,5,4,12,23,9,22,75,8,3,6,0,0,3,0,0,0,26,205,61,88,127,96,126,80,38,21,848,..,3,65,179,163,197,111,47,10,773,..,19,39,32,22,17,11,0,0,141,..,0,3,11,12,9,0,3,0,46,377,..,..,..,..,..,..,..,..,377,..,62,..,..,..,..,..,..,..,62,..,34,13,7,0,0,0,0,0,53,..,4,0,3,3,0,3,3,0,16,..,4,0,0,0,0,0,0,0,9,..,11,5,0,0,0,3,0,0,25,..,11,24,12,24,35,48,19,22,186,11,9,10,3,5,3,0,4,0,54,389,160,175,254,225,256,172,71,35,1736
5268,..,13,17,3,7,5,3,0,0,49,..,8,16,4,6,28,40,43,32,171,10,10,3,5,3,4,4,3,3,49,300,171,194,179,195,166,159,95,50,1510,..,19,159,212,267,238,197,113,39,1254,..,51,73,54,47,21,4,0,3,247,..,3,19,20,29,6,6,8,3,90,584,..,..,..,..,..,..,..,..,584,..,121,..,..,..,..,..,..,..,121,..,97,20,8,7,3,0,0,0,139,..,9,12,0,5,8,0,5,0,36,..,6,0,0,0,0,0,0,0,10,..,42,58,38,40,16,4,0,0,207,..,21,44,36,60,63,60,61,42,380,12,18,18,7,9,11,8,3,3,97,597,395,404,374,466,361,283,186,90,3161
5269,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,8,4,19,16,16,6,7,0,99,..,0,3,20,24,21,11,3,0,82,..,3,3,0,3,4,0,0,0,18,..,0,0,3,0,0,4,0,0,12,40,..,..,..,..,..,..,..,..,40,..,12,..,..,..,..,..,..,..,12,..,7,7,0,0,0,0,0,0,14,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,5,0,3,0,10,..,0,0,4,12,7,6,0,0,29,0,0,0,0,0,0,0,0,0,8,46,24,18,30,39,45,16,8,0,222
5270,..,0,0,0,0,0,0,0,0,3,..,4,0,0,4,0,4,3,0,17,0,0,0,0,0,0,0,0,0,4,56,30,26,27,51,36,31,6,5,267,..,0,36,42,78,63,45,13,0,278,..,0,13,7,13,3,3,0,0,41,..,0,0,0,3,0,0,0,0,5,106,..,..,..,..,..,..,..,..,106,..,32,..,..,..,..,..,..,..,32,..,20,10,0,0,0,0,0,0,30,..,0,0,0,0,0,3,0,0,6,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,3,0,3,17,9,13,5,3,49,0,4,0,0,5,0,0,0,0,11,106,63,60,60,109,73,60,17,7,562
