"","POA_CODE_2016","M_0_149_CFNC","M_0_149_CF_C_und15","M_0_149_CFNC_und15","M_0_149_1PF_C_und15","M_0_149_1PFNC_und15","M_0_149_OthF","M_0_149_Tot","M_150_299_CFNC","M_150_299_CF_C_und15","M_150_299_CFNC_und15","M_150_299_1PF_C_und15","M_150_299_1PFNC_und15","M_150_299_OthF","M_150_299_Tot","M_300_449_CFNC","M_300_449_CF_C_und15","M_300_449_CFNC_und15","M_300_449_1PF_C_und15","M_300_449_1PFNC_und15","M_300_449_OthF","M_300_449_Tot","M_450_599_CFNC","M_450_599_CF_C_und15","M_450_599_CFNC_und15","M_450_599_1PF_C_und15","M_450_599_1PFNC_und15","M_450_599_OthF","M_450_599_Tot","M_600_799_CFNC","M_600_799_CF_C_und15","M_600_799_CFNC_und15","M_600_799_1PF_C_und15","M_600_799_1PFNC_und15","M_600_799_OthF","M_600_799_Tot","M_800_999_CFNC","M_800_999_CF_C_und15","M_800_999_CFNC_und15","M_800_999_1PF_C_und15","M_800_999_1PFNC_und15","M_800_999_OthF","M_800_999_Tot","M_1000_1199_CFNC","M_1000_1199_CF_C_und15","M_1000_1199_CFNC_und15","M_1000_1199_1PF_C_und15","M_1000_1199_1PFNC_und15","M_1000_1199_OthF","M_1000_1199_Tot","M_1200_1399_CFNC","M_1200_1399_CF_C_und15","M_1200_1399_CFNC_und15","M_1200_1399_1PF_C_und15","M_1200_1399_1PFNC_und15","M_1200_1399_OthF","M_1200_1399_Tot","M_1400_1599_CFNC","M_1400_1599_CF_C_und15","M_1400_1599_CFNC_und15","M_1400_1599_1PF_C_und15","M_1400_1599_1PFNC_und15","M_1400_1599_OthF","M_1400_1599_Tot","M_1600_1799_CFNC","M_1600_1799_CF_C_und15","M_1600_1799_CFNC_und15","M_1600_1799_1PF_C_und15","M_1600_1799_1PFNC_und15","M_1600_1799_OthF","M_1600_1799_Tot","M_1800_1999_CFNC","M_1800_1999_CF_C_und15","M_1800_1999_CFNC_und15","M_1800_1999_1PF_C_und15","M_1800_1999_1PFNC_und15","M_1800_1999_OthF","M_1800_1999_Tot","M_2000_2199_CFNC","M_2000_2199_CF_C_und15","M_2000_2199_CFNC_und15","M_2000_2199_1PF_C_und15","M_2000_2199_1PFNC_und15","M_2000_2199_OthF","M_2000_2199_Tot","M_2200_2399_CFNC","M_2200_2399_CF_C_und15","M_2200_2399_CFNC_und15","M_2200_2399_1PF_C_und15","M_2200_2399_1PFNC_und15","M_2200_2399_OthF","M_2200_2399_Tot","M_2400_2599_CFNC","M_2400_2599_CF_C_und15","M_2400_2599_CFNC_und15","M_2400_2599_1PF_C_und15","M_2400_2599_1PFNC_und15","M_2400_2599_OthF","M_2400_2599_Tot","M_2600_2999_CFNC","M_2600_2999_CF_C_und15","M_2600_2999_CFNC_und15","M_2600_2999_1PF_C_und15","M_2600_2999_1PFNC_und15","M_2600_2999_OthF","M_2600_2999_Tot","M_3000_3999_CFNC","M_3000_3999_CF_C_und15","M_3000_3999_CFNC_und15","M_3000_3999_1PF_C_und15","M_3000_3999_1PFNC_und15","M_3000_3999_OthF","M_3000_3999_Tot","M_4000_4999_CFNC","M_4000_4999_CF_C_und15","M_4000_4999_CFNC_und15","M_4000_4999_1PF_C_und15","M_4000_4999_1PFNC_und15","M_4000_4999_OthF","M_4000_4999_Tot","M_5000over_CFNC","M_5000over_CF_C_und15","M_5000over_CFNC_und15","M_5000over_1PF_C_und15","M_5000over_1PFNC_und15","M_5000over_OthF","M_5000over_Tot","M_NS_CFNC","M_NS_CF_C_und15","M_NS_CFNC_und15","M_NS_1PF_C_und15","M_NS_1PFNC_und15","M_NS_OthF","M_NS_Tot","Tot_CFNC","Tot_CF_C_und15","Tot_CFNC_und15","Tot_1PF_C_und15","Tot_1PFNC_und15","Tot_OthF","Tot_Tot"
"127","5170",3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,6,0,0,4,0,13,0,3,0,0,0,0,10,5,4,3,0,0,0,11,3,8,3,0,4,0,20,3,6,0,0,3,0,15,3,6,3,0,3,0,15,9,0,0,0,0,0,13,3,7,4,0,0,0,20,0,3,0,0,0,0,3,0,3,0,0,0,0,3,7,0,0,0,0,0,5,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,9,45,64,31,3,10,0,154
"128","5171",9,4,8,0,0,0,26,12,0,3,0,3,0,14,9,3,0,0,4,0,18,8,4,4,3,0,3,21,11,3,11,0,6,0,32,14,12,6,0,3,0,37,17,19,10,7,4,0,56,22,36,16,3,3,0,79,18,27,6,8,4,0,63,24,36,13,8,5,0,79,11,43,10,0,6,0,59,20,43,16,4,0,0,84,4,21,3,0,0,0,30,8,10,6,0,0,0,21,13,31,7,0,0,0,51,10,18,5,0,0,0,43,6,7,3,0,0,0,18,7,4,5,0,0,0,15,7,11,7,0,3,0,26,217,347,143,31,41,6,780
"129","5172",12,3,3,0,3,0,23,4,0,0,0,0,0,5,3,3,3,0,0,0,12,5,4,10,0,0,0,19,6,9,9,3,0,0,27,8,10,5,0,3,0,25,14,18,6,0,3,0,37,7,29,8,0,6,0,55,5,24,10,0,0,0,36,13,28,11,0,4,0,54,3,14,9,0,3,0,35,17,19,8,9,8,0,54,4,16,8,0,0,0,27,3,9,3,0,3,0,17,10,22,3,0,0,0,37,14,26,6,0,0,0,47,3,0,0,0,0,0,6,3,4,0,0,0,0,7,7,10,7,0,0,0,27,144,248,101,21,32,0,545
"130","5173",12,6,8,0,7,0,35,15,3,4,0,0,0,25,22,4,11,7,14,0,52,10,10,3,5,4,0,33,27,10,16,13,13,0,75,26,31,11,13,10,0,99,29,48,24,10,12,0,119,54,90,29,21,19,3,218,62,93,11,26,12,0,199,51,120,24,14,13,0,224,28,82,10,3,0,0,117,33,87,30,3,6,0,160,11,36,4,3,0,0,59,3,17,4,0,0,0,28,9,20,12,3,3,0,47,18,21,6,0,0,0,44,0,7,5,0,0,0,14,7,3,0,0,0,0,10,18,13,10,4,6,0,59,441,712,210,126,121,7,1619
"131","5174",4,7,0,0,3,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,10,3,0,3,0,4,0,14,9,3,3,0,7,0,20,14,13,0,3,3,0,33,13,13,5,0,9,0,40,14,19,16,4,4,0,54,10,26,3,4,7,0,50,16,22,6,4,3,0,46,8,18,0,0,0,0,23,12,15,4,0,0,0,34,3,3,0,0,0,0,17,3,4,0,0,0,0,6,9,10,4,0,0,0,24,0,3,3,0,0,0,7,3,0,3,0,0,0,7,0,0,0,0,0,0,4,7,13,6,3,0,0,23,130,167,74,24,35,3,432
"132","5201",7,0,4,0,3,0,12,0,0,0,0,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,6,7,3,3,0,0,0,17,4,9,0,0,4,0,13,9,9,5,3,0,0,22,16,13,0,0,0,0,30,12,16,7,0,0,0,31,12,11,3,0,0,0,26,8,11,3,0,0,0,18,14,9,8,3,0,0,33,4,12,3,3,0,0,23,8,0,3,3,0,0,14,5,12,0,0,0,0,24,7,3,3,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,9,122,108,46,13,18,3,315
"133","5202",3,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,10,3,5,3,0,0,0,13,4,7,4,0,0,0,13,3,15,0,0,3,0,15,4,9,0,0,0,0,11,3,4,0,0,0,0,15,6,3,3,0,0,0,14,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,57,23,6,4,0,141
"134","5203",0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,7,3,0,0,0,0,0,3,3,3,0,0,0,0,3,11,5,0,0,0,0,14,7,4,0,3,0,0,16,7,4,4,0,0,0,21,8,7,0,0,0,0,12,3,3,0,0,0,0,9,3,0,0,0,0,0,3,4,4,3,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,5,55,39,22,3,4,0,125
"135","5204",12,3,0,0,0,0,12,3,3,0,0,0,0,12,9,0,0,0,0,0,15,7,0,0,0,0,0,12,12,3,3,0,3,0,26,13,8,4,3,0,0,31,14,12,5,0,0,0,24,8,14,0,0,0,0,27,17,3,8,3,0,0,26,13,5,0,0,0,0,24,3,9,0,0,0,0,9,4,0,3,0,0,0,9,4,3,0,0,0,0,9,0,0,3,0,0,0,4,3,0,0,0,0,0,9,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,9,139,71,28,14,9,0,256
"136","5210",10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,7,5,0,0,4,3,0,10,9,5,0,4,5,0,27,5,3,4,0,0,0,16,7,12,5,5,0,0,28,3,10,0,0,0,0,17,5,26,3,3,0,0,40,10,14,9,0,0,0,25,6,20,6,0,0,0,34,0,10,0,0,0,0,11,0,0,0,0,0,0,0,3,10,7,0,0,0,17,9,3,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,11,0,0,0,0,14,95,123,43,17,8,0,286
"137","5211",51,13,4,0,0,0,70,17,7,6,0,0,0,30,45,9,8,0,3,0,65,31,7,9,3,3,0,60,32,15,11,3,11,0,70,37,27,22,8,9,0,102,54,42,15,12,14,0,141,55,63,22,12,19,0,159,46,59,17,16,3,0,140,36,51,21,7,0,0,116,27,37,5,0,0,0,64,34,25,6,0,0,0,73,8,10,4,0,0,0,26,8,9,3,0,0,0,19,17,20,12,0,0,0,55,18,16,9,3,0,0,39,4,9,3,0,0,0,18,3,10,0,0,0,0,8,16,9,3,3,5,0,41,541,440,175,67,71,3,1297
"138","5212",4,0,0,0,3,0,4,3,0,0,0,0,0,3,6,3,0,0,0,0,11,5,0,3,0,0,0,6,6,3,3,3,3,0,20,10,4,4,0,0,0,17,6,3,4,3,0,0,16,13,8,3,3,0,0,28,4,7,4,0,0,0,16,0,10,4,0,0,0,8,0,6,3,0,0,0,8,6,11,0,0,0,0,12,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,59,58,31,10,4,0,163
"139","5213",3,0,3,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,3,6,0,0,16,0,3,0,0,0,0,11,3,7,4,0,0,0,11,9,9,3,0,0,0,16,3,11,0,0,0,0,15,3,4,0,0,0,0,10,4,6,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,42,54,16,10,12,0,128
"140","5214",24,7,8,0,3,0,38,6,0,0,0,0,0,8,25,0,5,3,3,0,39,12,7,5,0,3,0,33,31,3,6,3,0,0,48,39,19,7,3,10,0,77,33,22,10,7,6,0,76,33,32,7,9,8,0,90,27,37,4,6,4,0,68,17,30,4,3,6,0,64,13,13,3,0,0,0,35,17,22,8,0,0,0,45,14,5,3,0,0,0,19,3,0,0,0,0,0,8,5,3,0,0,0,0,12,6,10,5,0,0,0,21,3,0,0,0,0,0,4,0,3,3,0,0,0,7,7,9,0,4,4,0,23,312,227,82,44,50,0,718
"141","5220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,12
"142","5221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,3,0,17
"143","5222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,3,0,0,0,0,5,4,5,3,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,4,7,0,0,52
"144","5223",20,9,0,0,0,0,29,9,0,0,0,0,0,9,7,0,0,3,0,0,15,8,5,0,0,3,0,12,15,7,3,0,0,0,27,14,14,5,3,0,0,32,15,16,6,3,0,0,40,15,18,6,0,0,0,44,14,15,6,0,0,0,33,16,8,4,0,0,0,32,3,10,0,3,0,0,17,5,5,5,0,0,0,17,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,9,147,139,38,19,8,0,349
"145","5231",0,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,3,0,0,0,0,9,6,0,3,0,0,0,13,9,7,0,0,0,0,15,0,5,0,0,0,0,14,6,13,6,0,0,0,18,12,4,3,0,0,0,15,3,10,0,0,0,0,12,3,19,6,0,0,0,27,3,7,0,0,0,0,9,0,7,3,0,0,0,13,3,7,3,0,0,0,13,5,9,0,0,0,0,13,0,0,0,0,0,0,5,0,0,5,0,0,0,4,4,7,0,0,0,0,7,58,83,45,5,8,0,203
"146","5232",3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,8,0,0,0,0,0,0,3,0,3,3,0,0,0,9,3,0,3,0,0,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,22,15,3,3,0,63
"147","5233",0,0,0,0,0,0,4,7,0,3,0,0,0,8,0,0,0,0,0,0,4,3,0,5,0,0,0,8,3,3,0,0,4,0,10,0,3,5,0,0,0,5,3,8,0,0,0,0,17,12,3,3,3,0,0,17,3,4,4,0,0,0,16,0,11,3,0,0,0,20,6,7,5,0,0,0,11,5,11,3,0,0,0,22,5,7,0,0,0,0,10,4,3,3,0,0,0,8,4,4,3,0,0,0,16,3,6,3,0,0,0,12,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,5,0,0,0,0,9,58,84,38,6,11,3,201
"148","5234",0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,3,0,0,0,7,5,0,6,0,0,0,7,4,5,8,0,0,0,17,10,8,0,3,0,0,17,9,11,3,0,0,0,16,3,14,3,0,0,0,21,3,5,4,0,0,0,19,10,8,0,0,0,0,18,3,8,0,0,0,0,14,0,0,0,0,0,0,3,7,12,0,0,0,0,14,5,12,3,0,0,0,12,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,9,54,95,35,10,7,0,201
"149","5235",3,3,0,0,0,0,5,7,0,0,0,4,0,8,7,0,3,0,0,0,11,3,0,0,0,0,0,11,11,0,0,0,0,0,13,7,11,4,3,3,0,23,16,14,5,3,0,0,38,16,12,4,4,3,0,48,12,9,9,4,3,0,32,11,12,3,0,5,0,33,3,10,3,4,0,0,18,8,17,3,3,0,0,38,4,8,0,0,0,0,15,0,3,0,0,0,0,3,4,10,0,0,0,0,16,10,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,12,134,121,43,24,14,0,338
"150","5236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,3,0,0,0,6,5,4,3,0,0,0,11,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,24,16,12,3,0,0,53
"151","5237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,12,0,0,0,0,0,0,3,5,0,0,0,3,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,18,4,6,3,0,44
"152","5238",19,3,3,0,0,0,28,3,0,0,0,0,0,4,13,3,0,0,0,0,15,7,3,0,0,0,0,16,15,8,5,7,4,0,42,21,17,4,0,4,0,42,24,3,7,7,7,0,50,17,14,7,6,4,0,54,15,15,0,0,0,0,33,6,8,4,0,0,0,20,3,3,3,0,0,0,6,3,9,0,3,0,0,14,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,9,0,0,3,0,17,154,113,40,29,29,0,357
"153","5240",4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,4,0,0,0,0,5,0,5,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,12,0,5,0,59
"154","5241",4,5,3,0,0,0,15,0,0,0,0,0,0,3,4,0,7,0,0,0,8,0,0,0,0,0,0,3,6,3,9,6,4,0,21,4,8,8,3,0,0,28,9,8,8,0,3,0,27,28,14,8,5,0,0,56,15,30,5,3,0,0,51,21,17,5,3,0,0,47,4,16,0,3,0,0,22,3,21,6,3,0,0,35,6,4,0,0,0,0,11,0,4,0,0,0,0,3,3,6,5,0,0,0,13,0,3,0,0,0,0,4,3,0,0,0,0,0,3,3,3,0,0,0,0,6,3,3,3,0,0,0,11,123,144,59,27,10,3,365
"155","5242",3,0,3,0,0,0,13,3,0,0,0,0,0,5,3,0,0,0,0,0,5,3,3,0,0,0,0,4,3,3,0,0,0,0,8,3,3,3,0,0,0,12,0,5,3,0,0,0,10,3,5,5,0,3,0,16,11,7,7,3,0,0,25,3,3,5,3,3,0,18,0,8,3,3,0,0,22,6,21,3,3,0,0,31,3,3,0,0,0,0,5,0,3,0,0,0,0,4,7,13,3,0,0,0,19,6,8,4,0,0,0,15,0,4,0,0,0,0,4,0,4,0,0,0,0,8,4,3,0,0,0,0,5,70,93,44,14,14,0,230
"156","5243",3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,3,0,0,4,3,3,0,0,0,0,9,5,3,0,0,0,0,9,0,3,3,0,0,0,9,5,4,7,0,0,0,14,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,6,6,10,0,0,0,0,17,3,3,3,0,0,0,12,0,5,0,0,0,0,6,0,3,0,0,0,0,3,44,36,26,8,8,3,118
"157","5244",7,7,3,0,0,0,23,3,0,0,0,0,0,8,0,5,6,0,0,0,14,6,3,5,0,0,0,12,3,11,13,5,0,0,33,20,8,10,7,3,0,40,9,17,14,3,3,0,50,11,18,9,3,0,0,46,13,20,12,3,3,0,48,7,34,8,4,0,0,52,17,22,6,0,0,0,44,23,22,10,0,0,0,52,9,13,0,0,0,0,21,3,13,4,0,0,0,15,7,24,7,0,4,0,40,4,16,5,0,0,0,28,4,7,0,0,0,0,9,3,0,4,0,0,0,12,6,3,3,0,0,0,21,164,244,116,27,22,3,577
"158","5245",3,0,8,0,3,0,18,3,0,0,0,0,0,3,3,3,0,0,0,0,7,8,3,0,0,0,0,12,0,3,0,0,7,0,18,3,3,3,0,3,0,14,8,8,0,0,3,0,20,4,16,12,4,0,0,30,5,10,3,0,3,0,25,5,28,3,3,0,0,39,9,7,3,0,0,0,19,3,23,9,3,3,0,43,3,10,3,0,0,0,18,3,9,0,0,0,0,12,4,15,0,0,0,0,20,18,15,5,0,0,0,37,0,9,0,0,0,0,9,4,3,3,0,3,0,8,0,4,0,0,0,0,8,100,169,55,14,25,0,358
"159","5250",11,11,0,0,0,0,19,3,0,0,0,4,0,8,3,5,0,0,4,0,18,7,6,3,0,3,0,22,3,3,9,0,0,0,18,5,9,9,0,5,0,31,9,8,9,0,0,0,32,11,19,9,4,0,0,48,13,20,15,4,4,0,53,12,34,12,4,3,0,64,12,28,3,3,3,0,49,16,45,10,0,0,0,75,3,15,3,0,3,0,25,3,7,3,0,0,0,11,12,19,7,0,3,0,45,9,25,3,3,0,0,38,4,0,0,0,0,0,9,0,4,3,0,0,0,9,3,3,3,0,0,0,15,131,274,106,23,34,4,578
"160","5251",20,9,10,0,3,0,40,8,0,0,0,0,0,13,11,3,12,0,0,0,30,11,5,11,0,3,0,37,23,13,13,10,9,0,66,30,25,22,3,10,0,97,38,54,24,8,12,0,128,39,60,16,17,18,0,144,47,85,19,8,14,4,177,61,90,30,11,4,0,191,38,70,20,3,3,0,143,59,112,29,10,7,0,215,31,51,9,4,0,0,95,13,26,4,0,3,0,46,36,51,23,3,3,0,117,26,57,15,3,3,0,109,10,12,9,0,0,0,36,4,14,4,0,0,0,22,23,21,6,7,3,0,62,528,761,290,91,100,7,1778
"161","5252",8,7,3,0,0,0,23,7,3,3,0,0,0,14,11,6,8,3,5,0,29,9,7,9,0,0,0,27,9,13,12,8,8,0,47,7,17,8,7,13,0,58,22,34,10,0,3,0,72,34,55,19,8,12,0,123,42,62,17,5,8,0,138,42,83,14,4,11,0,164,32,57,7,3,3,0,108,37,48,16,0,8,0,109,18,15,7,0,0,0,40,6,12,3,0,0,0,15,19,18,5,3,0,0,44,8,19,3,0,0,0,33,4,4,3,0,0,0,6,4,0,0,0,0,0,7,10,8,9,3,0,0,33,328,478,157,49,71,5,1093
"162","5253",35,13,6,0,4,0,60,15,3,0,0,0,0,19,25,10,13,5,3,0,60,21,12,5,0,3,3,47,43,33,21,13,11,0,122,58,61,23,19,19,0,184,88,95,40,33,19,0,274,66,100,48,12,14,0,240,50,77,24,11,8,0,171,39,69,16,4,11,3,150,22,30,12,3,0,0,67,28,41,14,0,3,0,84,10,6,6,3,0,0,28,10,3,3,0,0,0,15,6,22,0,0,0,0,29,11,13,3,0,3,0,25,0,7,0,0,0,0,7,3,3,0,0,0,0,5,25,22,5,4,6,0,57,544,615,252,123,106,9,1648
"163","5254",9,3,0,0,0,0,11,0,0,0,0,0,0,3,9,3,3,0,0,0,13,3,3,3,3,4,0,14,12,8,3,0,5,0,29,14,18,5,0,4,0,40,17,10,11,3,0,3,43,15,19,3,3,3,0,43,8,17,5,0,0,0,34,7,17,6,3,4,0,35,0,9,4,0,0,0,15,6,9,4,0,0,0,22,3,0,3,0,0,0,5,0,3,3,0,0,0,8,4,3,0,0,0,0,12,0,3,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,4,4,3,0,0,13,123,122,60,20,19,4,348
"164","5255",20,9,3,0,0,0,37,6,0,4,0,5,0,17,8,13,8,0,3,0,32,10,5,6,0,4,0,28,18,10,11,5,12,0,60,30,33,19,3,3,0,88,34,42,7,10,3,0,98,39,57,17,9,0,0,121,37,48,12,8,3,0,106,30,59,19,5,12,0,127,12,52,8,12,6,0,84,42,59,14,3,3,0,118,9,32,7,0,0,0,48,4,11,0,0,0,0,20,16,27,10,0,0,0,56,19,30,12,0,10,0,70,8,9,4,0,0,0,23,9,3,8,0,0,0,20,16,9,7,0,5,0,42,370,501,183,59,68,3,1191
"165","5256",3,0,4,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,0,0,12,7,0,0,0,0,0,4,11,3,0,0,0,0,17,0,7,0,6,3,0,14,7,8,3,0,3,0,28,8,10,0,0,0,0,26,3,3,4,0,0,0,10,8,7,0,0,0,0,14,3,0,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,43,18,14,17,0,166
"166","5259",5,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,5,0,3,0,0,0,11,8,0,3,3,3,0,15,3,3,4,0,0,0,12,4,5,0,0,0,0,11,3,3,0,3,0,0,9,7,6,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,42,27,11,3,3,0,92
"167","5260",8,3,0,0,0,0,14,0,0,0,0,0,0,0,3,4,3,0,0,0,14,8,4,3,3,0,0,20,11,10,8,8,4,0,34,11,5,3,3,0,0,28,5,9,0,4,0,0,25,12,3,0,3,0,0,17,3,7,3,3,0,0,15,4,4,0,0,0,0,10,3,3,0,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,13,83,55,21,29,12,0,202
"168","5261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,3,3,0,0,30
