"","POA_CODE_2016","class","total"
"12755","5138","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12756","5139","OPF_no_ChU15_no_DSs_a_NdCh_P",12
"12757","5140","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12758","5141","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12759","5142","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12760","5144","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12761","5150","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12762","5151","OPF_no_ChU15_no_DSs_a_NdCh_P",12
"12763","5152","OPF_no_ChU15_no_DSs_a_NdCh_P",144
"12764","5153","OPF_no_ChU15_no_DSs_a_NdCh_P",136
"12765","5154","OPF_no_ChU15_no_DSs_a_NdCh_P",69
"12766","5155","OPF_no_ChU15_no_DSs_a_NdCh_P",129
"12767","5156","OPF_no_ChU15_no_DSs_a_NdCh_P",30
"12768","5157","OPF_no_ChU15_no_DSs_a_NdCh_P",55
"12769","5158","OPF_no_ChU15_no_DSs_a_NdCh_P",712
"12770","5159","OPF_no_ChU15_no_DSs_a_NdCh_P",890
"12771","5160","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12772","5161","OPF_no_ChU15_no_DSs_a_NdCh_P",451
"12773","5162","OPF_no_ChU15_no_DSs_a_NdCh_P",1296
"12774","5163","OPF_no_ChU15_no_DSs_a_NdCh_P",633
"12775","5164","OPF_no_ChU15_no_DSs_a_NdCh_P",228
"12776","5165","OPF_no_ChU15_no_DSs_a_NdCh_P",264
"12777","5166","OPF_no_ChU15_no_DSs_a_NdCh_P",105
"12778","5167","OPF_no_ChU15_no_DSs_a_NdCh_P",174
"12779","5168","OPF_no_ChU15_no_DSs_a_NdCh_P",236
"12780","5169","OPF_no_ChU15_no_DSs_a_NdCh_P",539
"12781","5170","OPF_no_ChU15_no_DSs_a_NdCh_P",48
"12782","5171","OPF_no_ChU15_no_DSs_a_NdCh_P",150
"12783","5172","OPF_no_ChU15_no_DSs_a_NdCh_P",73
"12784","5173","OPF_no_ChU15_no_DSs_a_NdCh_P",388
"12785","5174","OPF_no_ChU15_no_DSs_a_NdCh_P",83
"12786","5201","OPF_no_ChU15_no_DSs_a_NdCh_P",55
"12787","5202","OPF_no_ChU15_no_DSs_a_NdCh_P",14
"12788","5203","OPF_no_ChU15_no_DSs_a_NdCh_P",27
"12789","5204","OPF_no_ChU15_no_DSs_a_NdCh_P",59
"12790","5210","OPF_no_ChU15_no_DSs_a_NdCh_P",31
"12791","5211","OPF_no_ChU15_no_DSs_a_NdCh_P",355
"12792","5212","OPF_no_ChU15_no_DSs_a_NdCh_P",49
"12793","5213","OPF_no_ChU15_no_DSs_a_NdCh_P",24
"12794","5214","OPF_no_ChU15_no_DSs_a_NdCh_P",224
"12795","5220","OPF_no_ChU15_no_DSs_a_NdCh_P",6
"12796","5221","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12797","5222","OPF_no_ChU15_no_DSs_a_NdCh_P",20
"12798","5223","OPF_no_ChU15_no_DSs_a_NdCh_P",45
"12799","5231","OPF_no_ChU15_no_DSs_a_NdCh_P",16
"12800","5232","OPF_no_ChU15_no_DSs_a_NdCh_P",8
"12801","5233","OPF_no_ChU15_no_DSs_a_NdCh_P",30
"12802","5234","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12803","5235","OPF_no_ChU15_no_DSs_a_NdCh_P",59
"12804","5236","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12805","5237","OPF_no_ChU15_no_DSs_a_NdCh_P",16
"12806","5238","OPF_no_ChU15_no_DSs_a_NdCh_P",114
"12807","5240","OPF_no_ChU15_no_DSs_a_NdCh_P",11
"12808","5241","OPF_no_ChU15_no_DSs_a_NdCh_P",76
"12809","5242","OPF_no_ChU15_no_DSs_a_NdCh_P",34
"12810","5243","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12811","5244","OPF_no_ChU15_no_DSs_a_NdCh_P",86
"12812","5245","OPF_no_ChU15_no_DSs_a_NdCh_P",76
"12813","5250","OPF_no_ChU15_no_DSs_a_NdCh_P",68
"12814","5251","OPF_no_ChU15_no_DSs_a_NdCh_P",357
"12815","5252","OPF_no_ChU15_no_DSs_a_NdCh_P",141
"12816","5253","OPF_no_ChU15_no_DSs_a_NdCh_P",629
"12817","5254","OPF_no_ChU15_no_DSs_a_NdCh_P",83
"12818","5255","OPF_no_ChU15_no_DSs_a_NdCh_P",244
"12819","5256","OPF_no_ChU15_no_DSs_a_NdCh_P",49
"12820","5259","OPF_no_ChU15_no_DSs_a_NdCh_P",15
"12821","5260","OPF_no_ChU15_no_DSs_a_NdCh_P",54
"12822","5261","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12823","5262","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12824","5263","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12825","5264","OPF_no_ChU15_no_DSs_a_NdCh_P",38
"12826","5265","OPF_no_ChU15_no_DSs_a_NdCh_P",10
"12827","5266","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12828","5267","OPF_no_ChU15_no_DSs_a_NdCh_P",22
"12829","5268","OPF_no_ChU15_no_DSs_a_NdCh_P",60
"12830","5269","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12831","5270","OPF_no_ChU15_no_DSs_a_NdCh_P",10
"12832","5271","OPF_no_ChU15_no_DSs_a_NdCh_P",144
"12833","5272","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12834","5273","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12835","5275","OPF_no_ChU15_no_DSs_a_NdCh_P",35
"12836","5276","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12837","5277","OPF_no_ChU15_no_DSs_a_NdCh_P",82
"12838","5278","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12839","5279","OPF_no_ChU15_no_DSs_a_NdCh_P",16
"12840","5280","OPF_no_ChU15_no_DSs_a_NdCh_P",215
"12841","5290","OPF_no_ChU15_no_DSs_a_NdCh_P",741
"12842","5291","OPF_no_ChU15_no_DSs_a_NdCh_P",108
"12843","5301","OPF_no_ChU15_no_DSs_a_NdCh_P",13
"12844","5302","OPF_no_ChU15_no_DSs_a_NdCh_P",24
"12845","5303","OPF_no_ChU15_no_DSs_a_NdCh_P",8
"12846","5304","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12847","5306","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12848","5307","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12849","5308","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12850","5309","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12851","5310","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12852","5311","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12853","5320","OPF_no_ChU15_no_DSs_a_NdCh_P",17
"12854","5321","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12855","5322","OPF_no_ChU15_no_DSs_a_NdCh_P",32
"12856","5330","OPF_no_ChU15_no_DSs_a_NdCh_P",59
"12857","5331","OPF_no_ChU15_no_DSs_a_NdCh_P",8
"12858","5332","OPF_no_ChU15_no_DSs_a_NdCh_P",11
"12859","5333","OPF_no_ChU15_no_DSs_a_NdCh_P",154
"12860","5340","OPF_no_ChU15_no_DSs_a_NdCh_P",33
"12861","5341","OPF_no_ChU15_no_DSs_a_NdCh_P",240
"12862","5342","OPF_no_ChU15_no_DSs_a_NdCh_P",25
"12863","5343","OPF_no_ChU15_no_DSs_a_NdCh_P",156
"12864","5344","OPF_no_ChU15_no_DSs_a_NdCh_P",40
"12865","5345","OPF_no_ChU15_no_DSs_a_NdCh_P",146
"12866","5346","OPF_no_ChU15_no_DSs_a_NdCh_P",10
"12867","5350","OPF_no_ChU15_no_DSs_a_NdCh_P",10
"12868","5351","OPF_no_ChU15_no_DSs_a_NdCh_P",93
"12869","5352","OPF_no_ChU15_no_DSs_a_NdCh_P",117
"12870","5353","OPF_no_ChU15_no_DSs_a_NdCh_P",125
"12871","5354","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12872","5355","OPF_no_ChU15_no_DSs_a_NdCh_P",166
"12873","5356","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12874","5357","OPF_no_ChU15_no_DSs_a_NdCh_P",10
"12875","5360","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12876","5371","OPF_no_ChU15_no_DSs_a_NdCh_P",20
"12877","5372","OPF_no_ChU15_no_DSs_a_NdCh_P",57
"12878","5373","OPF_no_ChU15_no_DSs_a_NdCh_P",111
"12879","5374","OPF_no_ChU15_no_DSs_a_NdCh_P",29
"12880","5381","OPF_no_ChU15_no_DSs_a_NdCh_P",14
"12881","5400","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12882","5401","OPF_no_ChU15_no_DSs_a_NdCh_P",23
"12883","5410","OPF_no_ChU15_no_DSs_a_NdCh_P",12
"12884","5411","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12885","5412","OPF_no_ChU15_no_DSs_a_NdCh_P",24
"12886","5413","OPF_no_ChU15_no_DSs_a_NdCh_P",28
"12887","5414","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12888","5415","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12889","5416","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12890","5417","OPF_no_ChU15_no_DSs_a_NdCh_P",32
"12891","5418","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12892","5419","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12893","5420","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12894","5421","OPF_no_ChU15_no_DSs_a_NdCh_P",6
"12895","5422","OPF_no_ChU15_no_DSs_a_NdCh_P",49
"12896","5431","OPF_no_ChU15_no_DSs_a_NdCh_P",20
"12897","5432","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12898","5433","OPF_no_ChU15_no_DSs_a_NdCh_P",34
"12899","5434","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12900","5440","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12901","5451","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12902","5452","OPF_no_ChU15_no_DSs_a_NdCh_P",6
"12903","5453","OPF_no_ChU15_no_DSs_a_NdCh_P",83
"12904","5454","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12905","5455","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12906","5460","OPF_no_ChU15_no_DSs_a_NdCh_P",12
"12907","5461","OPF_no_ChU15_no_DSs_a_NdCh_P",93
"12908","5462","OPF_no_ChU15_no_DSs_a_NdCh_P",13
"12909","5464","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12910","5470","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12911","5471","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12912","5472","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12913","5473","OPF_no_ChU15_no_DSs_a_NdCh_P",15
"12914","5480","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12915","5481","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12916","5482","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12917","5483","OPF_no_ChU15_no_DSs_a_NdCh_P",6
"12918","5485","OPF_no_ChU15_no_DSs_a_NdCh_P",6
"12919","5490","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12920","5491","OPF_no_ChU15_no_DSs_a_NdCh_P",49
"12921","5493","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12922","5495","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12923","5501","OPF_no_ChU15_no_DSs_a_NdCh_P",210
"12924","5502","OPF_no_ChU15_no_DSs_a_NdCh_P",35
"12925","5510","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12926","5520","OPF_no_ChU15_no_DSs_a_NdCh_P",20
"12927","5521","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12928","5522","OPF_no_ChU15_no_DSs_a_NdCh_P",30
"12929","5523","OPF_no_ChU15_no_DSs_a_NdCh_P",35
"12930","5540","OPF_no_ChU15_no_DSs_a_NdCh_P",554
"12931","5550","OPF_no_ChU15_no_DSs_a_NdCh_P",20
"12932","5552","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12933","5554","OPF_no_ChU15_no_DSs_a_NdCh_P",140
"12934","5555","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12935","5556","OPF_no_ChU15_no_DSs_a_NdCh_P",128
"12936","5558","OPF_no_ChU15_no_DSs_a_NdCh_P",101
"12937","5560","OPF_no_ChU15_no_DSs_a_NdCh_P",27
"12938","5570","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12939","5571","OPF_no_ChU15_no_DSs_a_NdCh_P",47
"12940","5572","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12941","5573","OPF_no_ChU15_no_DSs_a_NdCh_P",45
"12942","5575","OPF_no_ChU15_no_DSs_a_NdCh_P",32
"12943","5576","OPF_no_ChU15_no_DSs_a_NdCh_P",23
"12944","5577","OPF_no_ChU15_no_DSs_a_NdCh_P",13
"12945","5580","OPF_no_ChU15_no_DSs_a_NdCh_P",8
"12946","5581","OPF_no_ChU15_no_DSs_a_NdCh_P",10
"12947","5582","OPF_no_ChU15_no_DSs_a_NdCh_P",11
"12948","5583","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12949","5600","OPF_no_ChU15_no_DSs_a_NdCh_P",134
"12950","5601","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12951","5602","OPF_no_ChU15_no_DSs_a_NdCh_P",14
"12952","5603","OPF_no_ChU15_no_DSs_a_NdCh_P",7
"12953","5604","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12954","5605","OPF_no_ChU15_no_DSs_a_NdCh_P",19
"12955","5606","OPF_no_ChU15_no_DSs_a_NdCh_P",395
"12956","5607","OPF_no_ChU15_no_DSs_a_NdCh_P",57
"12957","5608","OPF_no_ChU15_no_DSs_a_NdCh_P",535
"12958","5609","OPF_no_ChU15_no_DSs_a_NdCh_P",25
"12959","5630","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12960","5631","OPF_no_ChU15_no_DSs_a_NdCh_P",16
"12961","5632","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12962","5633","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12963","5640","OPF_no_ChU15_no_DSs_a_NdCh_P",12
"12964","5641","OPF_no_ChU15_no_DSs_a_NdCh_P",17
"12965","5642","OPF_no_ChU15_no_DSs_a_NdCh_P",4
"12966","5650","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12967","5651","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12968","5652","OPF_no_ChU15_no_DSs_a_NdCh_P",13
"12969","5653","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12970","5654","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12971","5655","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12972","5660","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12973","5661","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12974","5670","OPF_no_ChU15_no_DSs_a_NdCh_P",8
"12975","5671","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12976","5680","OPF_no_ChU15_no_DSs_a_NdCh_P",37
"12977","5690","OPF_no_ChU15_no_DSs_a_NdCh_P",81
"12978","5700","OPF_no_ChU15_no_DSs_a_NdCh_P",427
"12979","5701","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12980","5710","OPF_no_ChU15_no_DSs_a_NdCh_P",61
"12981","5713","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12982","5715","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12983","5717","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12984","5719","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12985","5720","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12986","5722","OPF_no_ChU15_no_DSs_a_NdCh_P",9
"12987","5723","OPF_no_ChU15_no_DSs_a_NdCh_P",62
"12988","5724","OPF_no_ChU15_no_DSs_a_NdCh_P",18
"12989","5725","OPF_no_ChU15_no_DSs_a_NdCh_P",35
"12990","5730","OPF_no_ChU15_no_DSs_a_NdCh_P",3
"12991","5731","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12992","5732","OPF_no_ChU15_no_DSs_a_NdCh_P",13
"12993","5733","OPF_no_ChU15_no_DSs_a_NdCh_P",5
"12994","5734","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12995","5950","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12996","5960","OPF_no_ChU15_no_DSs_a_NdCh_P",0
"12997","5000","OPF_no_ChU15_a_Total_F",158
"12998","5005","OPF_no_ChU15_a_Total_F",0
"12999","5006","OPF_no_ChU15_a_Total_F",95
"13000","5007","OPF_no_ChU15_a_Total_F",177
"13001","5008","OPF_no_ChU15_a_Total_F",403
"13002","5009","OPF_no_ChU15_a_Total_F",141
"13003","5010","OPF_no_ChU15_a_Total_F",182
"13004","5011","OPF_no_ChU15_a_Total_F",297
"13005","5012","OPF_no_ChU15_a_Total_F",316
"13006","5013","OPF_no_ChU15_a_Total_F",376
"13007","5014","OPF_no_ChU15_a_Total_F",384
"13008","5015","OPF_no_ChU15_a_Total_F",186
"13009","5016","OPF_no_ChU15_a_Total_F",234
"13010","5017","OPF_no_ChU15_a_Total_F",180
"13011","5018","OPF_no_ChU15_a_Total_F",122
"13012","5019","OPF_no_ChU15_a_Total_F",259
"13013","5020","OPF_no_ChU15_a_Total_F",60
"13014","5021","OPF_no_ChU15_a_Total_F",120
"13015","5022","OPF_no_ChU15_a_Total_F",314
"13016","5023","OPF_no_ChU15_a_Total_F",584
"13017","5024","OPF_no_ChU15_a_Total_F",303
"13018","5025","OPF_no_ChU15_a_Total_F",212
"13019","5031","OPF_no_ChU15_a_Total_F",262
"13020","5032","OPF_no_ChU15_a_Total_F",299
"13021","5033","OPF_no_ChU15_a_Total_F",227
"13022","5034","OPF_no_ChU15_a_Total_F",175
"13023","5035","OPF_no_ChU15_a_Total_F",109
"13024","5037","OPF_no_ChU15_a_Total_F",230
"13025","5038","OPF_no_ChU15_a_Total_F",345
"13026","5039","OPF_no_ChU15_a_Total_F",229
"13027","5040","OPF_no_ChU15_a_Total_F",52
"13028","5041","OPF_no_ChU15_a_Total_F",261
"13029","5042","OPF_no_ChU15_a_Total_F",231
"13030","5043","OPF_no_ChU15_a_Total_F",569
"13031","5044","OPF_no_ChU15_a_Total_F",219
"13032","5045","OPF_no_ChU15_a_Total_F",307
"13033","5046","OPF_no_ChU15_a_Total_F",245
"13034","5047","OPF_no_ChU15_a_Total_F",241
"13035","5048","OPF_no_ChU15_a_Total_F",333
"13036","5049","OPF_no_ChU15_a_Total_F",205
"13037","5050","OPF_no_ChU15_a_Total_F",113
"13038","5051","OPF_no_ChU15_a_Total_F",261
"13039","5052","OPF_no_ChU15_a_Total_F",95
"13040","5061","OPF_no_ChU15_a_Total_F",204
"13041","5062","OPF_no_ChU15_a_Total_F",293
"13042","5063","OPF_no_ChU15_a_Total_F",241
"13043","5064","OPF_no_ChU15_a_Total_F",165
"13044","5065","OPF_no_ChU15_a_Total_F",176
"13045","5066","OPF_no_ChU15_a_Total_F",201
"13046","5067","OPF_no_ChU15_a_Total_F",197
"13047","5068","OPF_no_ChU15_a_Total_F",277
"13048","5069","OPF_no_ChU15_a_Total_F",167
"13049","5070","OPF_no_ChU15_a_Total_F",338
"13050","5072","OPF_no_ChU15_a_Total_F",308
"13051","5073","OPF_no_ChU15_a_Total_F",404
"13052","5074","OPF_no_ChU15_a_Total_F",334
"13053","5075","OPF_no_ChU15_a_Total_F",250
"13054","5076","OPF_no_ChU15_a_Total_F",184
"13055","5081","OPF_no_ChU15_a_Total_F",153
"13056","5082","OPF_no_ChU15_a_Total_F",275
"13057","5083","OPF_no_ChU15_a_Total_F",138
"13058","5084","OPF_no_ChU15_a_Total_F",294
"13059","5085","OPF_no_ChU15_a_Total_F",413
"13060","5086","OPF_no_ChU15_a_Total_F",429
"13061","5087","OPF_no_ChU15_a_Total_F",294
"13062","5088","OPF_no_ChU15_a_Total_F",87
"13063","5089","OPF_no_ChU15_a_Total_F",135
"13064","5090","OPF_no_ChU15_a_Total_F",156
"13065","5091","OPF_no_ChU15_a_Total_F",168
"13066","5092","OPF_no_ChU15_a_Total_F",451
"13067","5093","OPF_no_ChU15_a_Total_F",240
"13068","5094","OPF_no_ChU15_a_Total_F",29
"13069","5095","OPF_no_ChU15_a_Total_F",377
"13070","5096","OPF_no_ChU15_a_Total_F",334
"13071","5097","OPF_no_ChU15_a_Total_F",333
"13072","5098","OPF_no_ChU15_a_Total_F",316
"13073","5106","OPF_no_ChU15_a_Total_F",0
"13074","5107","OPF_no_ChU15_a_Total_F",467
"13075","5108","OPF_no_ChU15_a_Total_F",1238
"13076","5109","OPF_no_ChU15_a_Total_F",566
"13077","5110","OPF_no_ChU15_a_Total_F",187
"13078","5111","OPF_no_ChU15_a_Total_F",0
"13079","5112","OPF_no_ChU15_a_Total_F",597
"13080","5113","OPF_no_ChU15_a_Total_F",586
"13081","5114","OPF_no_ChU15_a_Total_F",791
"13082","5115","OPF_no_ChU15_a_Total_F",210
"13083","5116","OPF_no_ChU15_a_Total_F",239
"13084","5117","OPF_no_ChU15_a_Total_F",25
"13085","5118","OPF_no_ChU15_a_Total_F",428
"13086","5120","OPF_no_ChU15_a_Total_F",34
"13087","5121","OPF_no_ChU15_a_Total_F",30
"13088","5125","OPF_no_ChU15_a_Total_F",413
"13089","5126","OPF_no_ChU15_a_Total_F",186
"13090","5127","OPF_no_ChU15_a_Total_F",220
"13091","5131","OPF_no_ChU15_a_Total_F",10
"13092","5132","OPF_no_ChU15_a_Total_F",5
"13093","5133","OPF_no_ChU15_a_Total_F",3
"13094","5134","OPF_no_ChU15_a_Total_F",4
"13095","5136","OPF_no_ChU15_a_Total_F",6
"13096","5137","OPF_no_ChU15_a_Total_F",5
"13097","5138","OPF_no_ChU15_a_Total_F",3
"13098","5139","OPF_no_ChU15_a_Total_F",5
"13099","5140","OPF_no_ChU15_a_Total_F",7
"13100","5141","OPF_no_ChU15_a_Total_F",8
"13101","5142","OPF_no_ChU15_a_Total_F",7
"13102","5144","OPF_no_ChU15_a_Total_F",5
"13103","5150","OPF_no_ChU15_a_Total_F",0
"13104","5151","OPF_no_ChU15_a_Total_F",9
"13105","5152","OPF_no_ChU15_a_Total_F",101
"13106","5153","OPF_no_ChU15_a_Total_F",100
"13107","5154","OPF_no_ChU15_a_Total_F",52
"13108","5155","OPF_no_ChU15_a_Total_F",91
"13109","5156","OPF_no_ChU15_a_Total_F",19
"13110","5157","OPF_no_ChU15_a_Total_F",38
"13111","5158","OPF_no_ChU15_a_Total_F",497
"13112","5159","OPF_no_ChU15_a_Total_F",642
"13113","5160","OPF_no_ChU15_a_Total_F",0
"13114","5161","OPF_no_ChU15_a_Total_F",276
"13115","5162","OPF_no_ChU15_a_Total_F",933
"13116","5163","OPF_no_ChU15_a_Total_F",409
"13117","5164","OPF_no_ChU15_a_Total_F",161
"13118","5165","OPF_no_ChU15_a_Total_F",170
"13119","5166","OPF_no_ChU15_a_Total_F",60
"13120","5167","OPF_no_ChU15_a_Total_F",139
"13121","5168","OPF_no_ChU15_a_Total_F",158
"13122","5169","OPF_no_ChU15_a_Total_F",369
"13123","5170","OPF_no_ChU15_a_Total_F",34
"13124","5171","OPF_no_ChU15_a_Total_F",101
"13125","5172","OPF_no_ChU15_a_Total_F",68
"13126","5173","OPF_no_ChU15_a_Total_F",287
"13127","5174","OPF_no_ChU15_a_Total_F",62
"13128","5201","OPF_no_ChU15_a_Total_F",41
"13129","5202","OPF_no_ChU15_a_Total_F",8
"13130","5203","OPF_no_ChU15_a_Total_F",15
"13131","5204","OPF_no_ChU15_a_Total_F",46
"13132","5210","OPF_no_ChU15_a_Total_F",19
"13133","5211","OPF_no_ChU15_a_Total_F",242
"13134","5212","OPF_no_ChU15_a_Total_F",31
"13135","5213","OPF_no_ChU15_a_Total_F",19
"13136","5214","OPF_no_ChU15_a_Total_F",140
"13137","5220","OPF_no_ChU15_a_Total_F",3
"13138","5221","OPF_no_ChU15_a_Total_F",3
"13139","5222","OPF_no_ChU15_a_Total_F",13
"13140","5223","OPF_no_ChU15_a_Total_F",33
"13141","5231","OPF_no_ChU15_a_Total_F",17
"13142","5232","OPF_no_ChU15_a_Total_F",6
"13143","5233","OPF_no_ChU15_a_Total_F",17
"13144","5234","OPF_no_ChU15_a_Total_F",13
"13145","5235","OPF_no_ChU15_a_Total_F",34
"13146","5236","OPF_no_ChU15_a_Total_F",3
"13147","5237","OPF_no_ChU15_a_Total_F",7
"13148","5238","OPF_no_ChU15_a_Total_F",80
"13149","5240","OPF_no_ChU15_a_Total_F",12
"13150","5241","OPF_no_ChU15_a_Total_F",51
"13151","5242","OPF_no_ChU15_a_Total_F",34
"13152","5243","OPF_no_ChU15_a_Total_F",19
"13153","5244","OPF_no_ChU15_a_Total_F",68
"13154","5245","OPF_no_ChU15_a_Total_F",62
"13155","5250","OPF_no_ChU15_a_Total_F",59
"13156","5251","OPF_no_ChU15_a_Total_F",312
"13157","5252","OPF_no_ChU15_a_Total_F",122
"13158","5253","OPF_no_ChU15_a_Total_F",396
"13159","5254","OPF_no_ChU15_a_Total_F",50
"13160","5255","OPF_no_ChU15_a_Total_F",174
"13161","5256","OPF_no_ChU15_a_Total_F",28
"13162","5259","OPF_no_ChU15_a_Total_F",16
"13163","5260","OPF_no_ChU15_a_Total_F",36
"13164","5261","OPF_no_ChU15_a_Total_F",3
"13165","5262","OPF_no_ChU15_a_Total_F",3
"13166","5263","OPF_no_ChU15_a_Total_F",0
"13167","5264","OPF_no_ChU15_a_Total_F",20
"13168","5265","OPF_no_ChU15_a_Total_F",7
"13169","5266","OPF_no_ChU15_a_Total_F",3
"13170","5267","OPF_no_ChU15_a_Total_F",18
"13171","5268","OPF_no_ChU15_a_Total_F",41
"13172","5269","OPF_no_ChU15_a_Total_F",6
"13173","5270","OPF_no_ChU15_a_Total_F",7
"13174","5271","OPF_no_ChU15_a_Total_F",100
"13175","5272","OPF_no_ChU15_a_Total_F",6
"13176","5273","OPF_no_ChU15_a_Total_F",0
"13177","5275","OPF_no_ChU15_a_Total_F",26
"13178","5276","OPF_no_ChU15_a_Total_F",10
"13179","5277","OPF_no_ChU15_a_Total_F",54
"13180","5278","OPF_no_ChU15_a_Total_F",7
"13181","5279","OPF_no_ChU15_a_Total_F",14
"13182","5280","OPF_no_ChU15_a_Total_F",131
"13183","5290","OPF_no_ChU15_a_Total_F",515
"13184","5291","OPF_no_ChU15_a_Total_F",76
"13185","5301","OPF_no_ChU15_a_Total_F",4
"13186","5302","OPF_no_ChU15_a_Total_F",11
"13187","5303","OPF_no_ChU15_a_Total_F",4
"13188","5304","OPF_no_ChU15_a_Total_F",12
"13189","5306","OPF_no_ChU15_a_Total_F",0
"13190","5307","OPF_no_ChU15_a_Total_F",8
"13191","5308","OPF_no_ChU15_a_Total_F",3
"13192","5309","OPF_no_ChU15_a_Total_F",3
"13193","5310","OPF_no_ChU15_a_Total_F",0
"13194","5311","OPF_no_ChU15_a_Total_F",5
"13195","5320","OPF_no_ChU15_a_Total_F",4
"13196","5321","OPF_no_ChU15_a_Total_F",10
"13197","5322","OPF_no_ChU15_a_Total_F",20
"13198","5330","OPF_no_ChU15_a_Total_F",50
"13199","5331","OPF_no_ChU15_a_Total_F",6
"13200","5332","OPF_no_ChU15_a_Total_F",6
